Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
GCF_003952465.1_GCF_003952465.1_ASM395246v1_genomic	100.0	5.06	Neural Network (Specific Model)	11	0.857	7779814	297.12399893219435	7779814	0.63	7492	1	7779814	None
GCF_003990155.1_GCF_003990155.1_ASM399015v1_genomic	100.0	0.31	Neural Network (Specific Model)	11	0.877	161986	336.8710748792271	3808297	0.38	3312	50	337582	None
GCF_004000785.1_GCF_004000785.1_ASM400078v1_genomic	99.44	2.63	Gradient Boost (General Model)	11	0.877	84323	316.4208549971115	7486149	0.54	6924	215	260719	None
GCF_004011505.1_GCF_004011505.1_ASM401150v1_genomic	100.0	0.46	Neural Network (Specific Model)	11	0.885	11519774	316.26255686565776	11519774	0.7	10771	1	11519774	None
GCF_004022215.1_GCF_004022215.1_ASM402221v1_genomic	100.0	1.97	Gradient Boost (General Model)	11	0.877	157779	306.56276013143486	4777466	0.65	4565	91	363586	None
GCF_004123845.1_GCF_004123845.1_ASM412384v1_genomic	100.0	0.0	Neural Network (Specific Model)	11	0.891	584397	308.9642857142857	6047226	0.66	5824	76	1017192	None
GCF_004340965.1_GCF_004340965.1_ASM434096v1_genomic	100.0	1.73	Neural Network (Specific Model)	11	0.882	1086730	323.8086760280843	4385209	0.65	3988	36	1192131	None
GCF_004341625.1_GCF_004341625.1_ASM434162v1_genomic	100.0	0.3	Neural Network (Specific Model)	11	0.866	283231	296.92860962566846	7680218	0.59	7480	96	880844	None
GCF_004355225.1_GCF_004355225.1_ASM435522v1_genomic	100.0	0.23	Neural Network (Specific Model)	11	0.891	4217227	353.97429378531075	4217227	0.36	3540	1	4217227	None
GCF_004362855.1_GCF_004362855.1_ASM436285v1_genomic	99.99	0.06	Neural Network (Specific Model)	11	0.91	313132	349.504105090312	4204494	0.66	3654	39	856701	None
GCF_004363655.1_GCF_004363655.1_ASM436365v1_genomic	100.0	0.11	Gradient Boost (General Model)	11	0.872	282397	368.3902821316614	7269264	0.66	5742	82	739434	None
GCF_004365705.1_GCF_004365705.1_ASM436570v1_genomic	98.71	0.06	Gradient Boost (General Model)	11	0.884	5839458	332.74506866416976	9026238	0.71	8010	5	5839458	None
GCF_004614195.1_GCF_004614195.1_ASM461419v1_genomic	100.0	7.12	Neural Network (Specific Model)	11	0.886	56531	341.91913580246916	5620653	0.64	4860	154	207795	None
GCF_004794315.1_GCF_004794315.1_ASM479431v1_genomic	99.96	0.72	Neural Network (Specific Model)	11	0.927	47267	312.71844660194176	3744966	0.71	3708	176	125065	None
GCF_004834005.1_GCF_004834005.1_ASM483400v1_genomic	99.91	0.78	Neural Network (Specific Model)	11	0.871	725285	372.9515055467512	8097302	0.44	6310	17	1926258	None
GCF_005405925.1_GCF_005405925.1_ASM540592v1_genomic	99.99	1.79	Neural Network (Specific Model)	11	0.87	10917594	326.6131203536267	11174199	0.71	9954	3	10917594	None
GCF_005503065.1_GCF_005503065.1_ASM550306v1_genomic	100.0	0.0	Neural Network (Specific Model)	11	0.904	116535	321.03351063829786	6000488	0.69	5640	91	418053	None
GCF_006335115.1_GCF_006335115.1_ASM633511v1_genomic	99.95	0.51	Neural Network (Specific Model)	11	0.906	117311	324.5791601167752	4774418	0.75	4453	186	322724	None
GCF_006351005.1_GCF_006351005.1_ASM635100v1_genomic	99.34	0.62	Neural Network (Specific Model)	11	0.901	57666	338.29897588371324	3402690	0.74	3027	148	221872	None
GCF_006352025.1_GCF_006352025.1_ASM635202v1_genomic	99.99	0.7	Neural Network (Specific Model)	11	0.862	4731053	333.4314989638499	5037225	0.6	4343	2	4731053	None
GCF_006539505.1_GCF_006539505.1_ASM653950v1_genomic	99.99	0.06	Neural Network (Specific Model)	11	0.88	109659	322.0564468211527	9220073	0.71	8415	218	411288	None
GCF_006874705.1_GCF_006874705.1_ASM687470v1_genomic	100.0	0.01	Neural Network (Specific Model)	11	0.88	4741546	318.03126376045793	4914767	0.56	4542	3	4741546	None
GCF_007713715.1_GCF_007713715.1_ASM771371v1_genomic	95.17	2.57	Neural Network (Specific Model)	11	0.903	13193	300.71146090802654	7666057	0.7	7687	896	56741	None
GCF_007830035.1_GCF_007830035.1_ASM783003v1_genomic	100.0	0.04	Neural Network (Specific Model)	11	0.889	591234	325.8983312731768	3552091	0.66	3236	26	693000	None
GCF_007988945.1_GCF_007988945.1_ASM798894v1_genomic	99.99	0.1	Neural Network (Specific Model)	11	0.897	728662	350.2755591054313	2927457	0.63	2504	9	984191	None
GCF_007995095.1_GCF_007995095.1_ASM799509v1_genomic	99.97	0.01	Neural Network (Specific Model)	11	0.911	1338471	315.30008012820514	2587073	0.64	2496	4	1338471	None
GCF_007995155.1_GCF_007995155.1_ASM799515v1_genomic	100.0	1.29	Neural Network (Specific Model)	11	0.821	4916069	293.79642155793147	4916069	0.37	4583	1	4916069	None
GCF_008365275.1_GCF_008365275.1_ASM836527v1_genomic	99.94	0.02	Neural Network (Specific Model)	11	0.928	2557894	330.6962870254485	2557894	0.71	2397	1	2557894	None
GCF_008705135.1_GCF_008705135.1_ASM870513v1_genomic	100.0	0.01	Neural Network (Specific Model)	11	0.885	9335698	330.3603258265453	9335698	0.71	8348	1	9335698	None
GCF_008935055.1_GCF_008935055.1_ASM893505v1_genomic	100.0	1.21	Neural Network (Specific Model)	11	0.889	3412851	331.674150296227	3584491	0.4	3207	3	3412851	None
GCF_009299475.1_GCF_009299475.1_ASM929947v1_genomic	99.68	0.45	Neural Network (Specific Model)	11	0.851	136224	365.9673390970221	2684414	0.66	2082	46	338714	None
GCF_009360345.1_GCF_009360345.1_ASM936034v1_genomic	98.27	6.89	Gradient Boost (General Model)	11	0.916	1014057	328.1921841541756	6012599	0.67	5604	16	2439831	None
GCF_009362815.1_GCF_009362815.1_ASM936281v1_genomic	99.96	0.68	Gradient Boost (General Model)	11	0.845	112484	296.73221254878416	3505994	0.32	3331	93	227951	None
GCF_009600885.1_GCF_009600885.1_ASM960088v1_genomic	100.0	0.36	Neural Network (Specific Model)	11	0.842	91474	314.49121184088807	8465075	0.71	7567	209	385731	None
GCF_009601685.1_GCF_009601685.1_ASM960168v1_genomic	100.0	2.97	Neural Network (Specific Model)	11	0.877	6575053	341.5568181818182	6575053	0.61	5632	1	6575053	None
GCF_009749405.1_GCF_009749405.1_ASM974940v1_genomic	99.98	0.0	Neural Network (Specific Model)	11	0.918	381095	332.0843064653945	3801572	0.71	3511	15	730151	None
GCF_009764265.1_GCF_009764265.1_ASM976426v1_genomic	100.0	1.15	Neural Network (Specific Model)	11	0.885	129195	332.0813643926789	6753940	0.6	6010	96	490580	None
GCF_009767945.1_GCF_009767945.1_ASM976794v1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.872	17671	283.69569779643234	1855621	0.44	1906	244	63350	None
GCF_009908165.1_GCF_009908165.1_ASM990816v1_genomic	100.0	0.0	Neural Network (Specific Model)	11	0.902	318621	318.398185483871	4194345	0.68	3968	40	552085	None
GCF_009932335.1_GCF_009932335.1_ASM993233v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.88	4196743	322.025885808702	5969036	0.63	5447	3	4196743	None
GCF_011326735.1_GCF_011326735.1_ASM1132673v1_genomic	99.42	0.15	Gradient Boost (General Model)	11	0.927	225404	327.7465023317788	3177191	0.74	3002	21	618615	None
GCF_011605345.1_GCF_011605345.1_ASM1160534v1_genomic	100.0	0.9	Neural Network (Specific Model)	11	0.865	580600	323.18795056642637	8697250	0.66	7768	32	1613081	None
GCF_011752935.1_GCF_011752935.1_ASM1175293v1_genomic	99.97	0.44	Neural Network (Specific Model)	11	0.901	2808195	374.1373355263158	7566962	0.46	6080	37	3503066	None
GCF_011759705.1_GCF_011759705.1_ASM1175970v1_genomic	99.98	0.16	Neural Network (Specific Model)	11	0.918	2680595	329.0587155963303	3510559	0.71	3270	3	2680595	None
GCF_011764505.1_GCF_011764505.1_ASM1176450v1_genomic	100.0	0.28	Neural Network (Specific Model)	11	0.864	3750805	298.3305285301078	3927137	0.39	3803	3	3750805	None
GCF_012271765.1_GCF_012271765.1_ASM1227176v1_genomic	100.0	0.04	Neural Network (Specific Model)	11	0.882	427656	317.30928894369094	5240490	0.54	4866	19	992150	None
GCF_012932145.1_GCF_012932145.1_ASM1293214v1_genomic	100.0	0.23	Neural Network (Specific Model)	11	0.893	157324	324.6914592760181	3850589	0.67	3536	63	421520	None
GCF_013256425.1_GCF_013256425.1_ASM1325642v1_genomic	93.12	1.86	Neural Network (Specific Model)	11	0.856	4413191	278.8904308202154	4697693	0.59	4828	4	4413191	None
GCF_013294065.1_GCF_013294065.1_ASM1329406v1_genomic	99.99	0.05	Neural Network (Specific Model)	11	0.915	238350	346.44933920704847	4891125	0.71	4313	48	499082	None
GCF_013304445.1_GCF_013304445.1_ASM1330444v1_genomic	100.0	0.43	Neural Network (Specific Model)	11	0.907	118969	324.71293272370997	3280775	0.44	3062	76	440273	None
GCF_013374115.1_GCF_013374115.1_ASM1337411v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.879	3960455	325.18488790478824	4003418	0.65	3613	2	3960455	None
GCF_013407925.2_GCF_013407925.2_ASM1340792v2_genomic	99.99	0.45	Neural Network (Specific Model)	11	0.881	6818519	330.36634805537244	6818519	0.63	6068	1	6818519	None
GCF_013409645.1_GCF_013409645.1_ASM1340964v1_genomic	100.0	0.02	Neural Network (Specific Model)	11	0.91	4270706	318.6493984777805	4270706	0.73	4073	1	4270706	None
GCF_013450295.1_GCF_013450295.1_ASM1345029v1_genomic	98.29	0.13	Gradient Boost (General Model)	11	0.836	1971771	354.27958607714015	6744653	0.73	5315	10	2553960	None
GCF_013744875.1_GCF_013744875.1_ASM1374487v1_genomic	100.0	0.38	Neural Network (Specific Model)	11	0.903	8339910	330.2718076720967	8339910	0.68	7612	1	8339910	None
GCF_013752535.1_GCF_013752535.1_ASM1375253v1_genomic	100.0	1.05	Neural Network (Specific Model)	11	0.915	3961288	318.4729232386961	3961288	0.45	3804	1	3961288	None
GCF_014164785.1_GCF_014164785.1_ASM1416478v1_genomic	100.0	0.0	Neural Network (Specific Model)	11	0.895	859627	328.1694828469022	4292038	0.63	3906	7	1684763	None
GCF_014191255.1_GCF_014191255.1_ASM1419125v1_genomic	99.98	1.64	Neural Network (Specific Model)	11	0.912	958450	326.66422651933703	7757008	0.71	7240	23	2510122	None
GCF_014193895.1_GCF_014193895.1_ASM1419389v1_genomic	100.0	4.84	Neural Network (Specific Model)	11	0.816	5053474	312.4701151923495	5283768	0.31	4601	9	5053474	None
GCF_014204525.1_GCF_014204525.1_ASM1420452v1_genomic	100.0	0.0	Neural Network (Specific Model)	11	0.909	520213	345.210358056266	5338401	0.66	4692	30	1041590	None
GCF_014207425.1_GCF_014207425.1_ASM1420742v1_genomic	99.47	0.47	Neural Network (Specific Model)	11	0.899	1298607	300.6459655485041	2210357	0.41	2206	7	1298607	None
GCF_014207745.1_GCF_014207745.1_ASM1420774v1_genomic	99.99	1.28	Neural Network (Specific Model)	11	0.887	3223177	317.6954350098734	9231644	0.72	8609	5	3441462	None
GCF_014208105.1_GCF_014208105.1_ASM1420810v1_genomic	97.73	1.22	Gradient Boost (General Model)	11	0.889	8190213	321.9590891036674	8190213	0.73	7553	1	8190213	None
GCF_014236795.1_GCF_014236795.1_ASM1423679v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.842	4744641	301.5162228686507	4785596	0.68	4469	2	4744641	None
GCF_014281965.1_GCF_014281965.1_ASM1428196v1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.912	475724	327.0702637889688	4476886	0.62	4170	34	951819	None
GCF_014297265.1_GCF_014297265.1_ASM1429726v1_genomic	99.9	0.28	Neural Network (Specific Model)	11	0.876	1018277	331.8818703855619	4149974	0.44	3657	13	1532090	None
GCF_014306625.1_GCF_014306625.1_ASM1430662v1_genomic	99.99	0.15	Neural Network (Specific Model)	11	0.873	232843	334.0513601741023	5270233	0.36	4595	65	505103	None
GCF_900091415.1_GCF_900091415.1_IMG-taxon_2636415978_annotated_assembly_genomic	100.0	0.54	Neural Network (Specific Model)	11	0.881	3600009	330.561759454634	6923970	0.72	6161	4	3600009	None
GCF_900098805.1_GCF_900098805.1_Microbacterium_sp._strain_Alg239_V18_genomic	100.0	0.0	Neural Network (Specific Model)	11	0.922	232650	324.38936031331593	3228018	0.69	3064	22	478736	None
GCF_900100275.1_GCF_900100275.1_IMG-taxon_2619619033_annotated_assembly_genomic	99.99	1.87	Neural Network (Specific Model)	11	0.914	331077	318.18473172488297	8671075	0.69	8331	57	1150536	None
GCF_900101225.1_GCF_900101225.1_IMG-taxon_2690315662_annotated_assembly_genomic	100.0	0.42	Neural Network (Specific Model)	11	0.852	4393009	331.2136428233065	7379145	0.46	6333	16	4393009	None
GCF_900102525.1_GCF_900102525.1_IMG-taxon_2675903146_annotated_assembly_genomic	99.98	0.46	Neural Network (Specific Model)	11	0.9	568074	316.9320815021974	5279103	0.66	5006	21	1213276	None
GCF_900104255.1_GCF_900104255.1_IMG-taxon_2690315626_annotated_assembly_genomic	100.0	0.31	Neural Network (Specific Model)	11	0.912	2205551	332.836389280677	3875448	0.68	3545	7	2205551	None
GCF_900104355.1_GCF_900104355.1_IMG-taxon_2687453676_annotated_assembly_genomic	99.9	0.03	Neural Network (Specific Model)	11	0.894	573677	305.6236579754601	5339332	0.55	5216	27	1213974	None
GCF_900107605.1_GCF_900107605.1_IMG-taxon_2675903230_annotated_assembly_genomic	99.99	0.55	Neural Network (Specific Model)	11	0.893	98697	319.8517268242015	4130223	0.65	3851	90	384761	None
GCF_900108205.1_GCF_900108205.1_IMG-taxon_2623620486_annotated_assembly_genomic	97.74	1.08	Gradient Boost (General Model)	11	0.884	249337	370.896700143472	3504514	0.4	2788	40	842549	None
GCF_900115505.1_GCF_900115505.1_IMG-taxon_2600255293_annotated_assembly_genomic	100.0	0.45	Neural Network (Specific Model)	11	0.908	471494	317.98009393871615	4690050	0.76	4471	16	759212	None
GCF_900116125.1_GCF_900116125.1_IMG-taxon_2690315656_annotated_assembly_genomic	100.0	2.75	Neural Network (Specific Model)	11	0.886	3624190	335.52703767933156	7195142	0.51	6343	13	3624190	None
GCF_900142785.1_GCF_900142785.1_IMG-taxon_2695420920_annotated_assembly_genomic	99.99	0.33	Neural Network (Specific Model)	11	0.874	215393	321.0283945345858	5154826	0.37	4684	55	480296	None
GCF_900156075.1_GCF_900156075.1_IMG-taxon_2708742463_annotated_assembly_genomic	99.99	0.11	Neural Network (Specific Model)	11	0.863	106128	317.48653500897666	3071950	0.35	2785	64	203741	None
GCF_900156165.1_GCF_900156165.1_IMG-taxon_2708742465_annotated_assembly_genomic	100.0	1.87	Neural Network (Specific Model)	11	0.916	345308	334.41427746776986	5685444	0.69	5197	28	628268	None
GCF_900156545.1_GCF_900156545.1_IMG-taxon_2708743161_annotated_assembly_genomic	100.0	0.01	Neural Network (Specific Model)	11	0.911	694952	330.16700767263427	4246731	0.65	3910	10	812576	None
GCF_900156655.1_GCF_900156655.1_IMG-taxon_2681813516_annotated_assembly_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.912	283222	320.55372807017545	3841151	0.61	3648	31	685589	None
GCF_900163835.1_GCF_900163835.1_ASM90016383v1_genomic	99.78	1.02	Gradient Boost (General Model)	11	0.907	58152	330.4613943028486	2909779	0.71	2668	80	260083	None
GCF_900168135.1_GCF_900168135.1_IMG-taxon_2519899654_annotated_assembly_genomic	100.0	0.6	Neural Network (Specific Model)	11	0.883	194004	322.26172720712054	4542875	0.67	4157	49	593298	None
GCF_900187645.1_GCF_900187645.1_3E20_genomic	99.99	0.06	Neural Network (Specific Model)	11	0.889	448565	332.9185874392049	5304569	0.62	4729	35	778545	None
GCF_900234795.1_GCF_900234795.1_TK0001_PRJEB23178_v1_genomic	99.66	0.12	Neural Network (Specific Model)	11	0.837	5715512	293.87999263758513	5715512	0.68	5433	1	5715512	None
GCF_900452385.1_GCF_900452385.1_45813_G02_genomic	99.97	0.26	Neural Network (Specific Model)	11	0.881	3420696	327.4390620178957	3606555	0.41	3241	3	3420696	None
GCF_901538265.1_GCF_901538265.1_ASM90153826v1_genomic	99.05	1.29	Gradient Boost (General Model)	11	0.858	10135216	338.43959888059703	10135216	0.64	8576	1	10135216	None
GCF_902329575.1_GCF_902329575.1_B4_2_genomic	100.0	0.76	Neural Network (Specific Model)	11	0.886	257906	324.916504165928	6194570	0.6	5641	85	656556	None
GCF_902364645.1_GCF_902364645.1_MGYG-HGUT-00232_genomic	99.67	0.54	Neural Network (Specific Model)	11	0.866	146244	340.4542217700916	2317847	0.6	1966	46	379946	None
GCF_902497745.1_GCF_902497745.1_PS655_genomic	100.0	0.98	Neural Network (Specific Model)	11	0.875	254863	330.00497182631756	6816589	0.59	6034	70	601563	None
GCF_902506495.1_GCF_902506495.1_PSEUDO8O_assembly_genomic	100.0	0.03	Neural Network (Specific Model)	11	0.891	1612825	326.031053294167	5224806	0.62	4766	6	2353371	None
GCF_902702935.1_GCF_902702935.1_FRC0190_genomic	100.0	0.16	Neural Network (Specific Model)	11	0.881	2451019	304.97590870667796	2451019	0.53	2366	1	2451019	None
GCF_902825405.1_GCF_902825405.1_DSM_45782_genomic	99.84	2.37	Neural Network (Specific Model)	11	0.901	10392	274.6865387432254	6233813	0.73	6827	987	68499	None
GCF_903989465.1_GCF_903989465.1_ASM90398946v1_genomic	100.0	0.31	Neural Network (Specific Model)	11	0.855	4883254	345.0949679329058	4900648	0.66	4054	2	4883254	None
GCA_000332645.1_GCA_000332645.1_BSI1.0_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.886	566730	303.0788293603965	4342448	0.44	4237	24	828374	None
GCA_000340945.1_GCA_000340945.1_SOAPdenovo1.06_genomic	100.0	1.13	Neural Network (Specific Model)	11	0.85	42145	312.8550029958059	7359694	0.72	6676	328	163788	None
GCA_000421085.1_GCA_000421085.1_ASM42108v1_genomic	99.99	0.08	Neural Network (Specific Model)	11	0.869	306030	305.5761978361669	6813453	0.62	6470	73	841602	None
GCA_002298925.1_GCA_002298925.1_ASM229892v1_genomic	92.13	2.44	Neural Network (Specific Model)	11	0.886	51137	320.3246688327918	4333666	0.56	4001	152	152640	None
GCA_004562975.1_GCA_004562975.1_ASM456297v1_genomic	67.09	3.63	Neural Network (Specific Model)	11	0.855	10874	325.52608962553717	1856568	0.55	1629	229	57935	None
GCA_011742915.1_GCA_011742915.1_ASM1174291v1_genomic	100.0	0.01	Neural Network (Specific Model)	11	0.902	96043	328.7541862022773	4886954	0.65	4479	106	251572	None
GCA_013815775.1_GCA_013815775.1_ASM1381577v1_genomic	98.66	0.04	Neural Network (Specific Model)	11	0.902	260758	287.581098339719	747099	0.45	783	4	329187	None
GCA_014646275.1_GCA_014646275.1_ASM1464627v1_genomic	100.0	0.32	Neural Network (Specific Model)	11	0.858	191127	330.9296563928624	7834107	0.72	6781	141	545367	None
GCA_014646375.1_GCA_014646375.1_ASM1464637v1_genomic	99.48	0.35	Gradient Boost (General Model)	11	0.926	424908	310.28745397904277	3542453	0.71	3531	28	948406	None
GCA_014648815.1_GCA_014648815.1_ASM1464881v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.883	396731	323.6581113125959	7870528	0.72	7169	49	854933	None
GCA_014649775.1_GCA_014649775.1_ASM1464977v1_genomic	99.99	0.35	Neural Network (Specific Model)	11	0.877	346887	327.0834473324213	9802249	0.71	8772	167	850869	None
GCA_014650555.1_GCA_014650555.1_ASM1465055v1_genomic	100.0	0.8	Neural Network (Specific Model)	11	0.881	552239	333.7397834912043	8382331	0.72	7390	49	1181871	None
GCA_014655295.1_GCA_014655295.1_ASM1465529v1_genomic	99.96	0.1	Neural Network (Specific Model)	11	0.888	488703	346.2902994698381	8153910	0.73	6979	45	959714	None
GCA_900472785.1_GCA_900472785.1_AFS086343_genomic	99.67	1.81	Neural Network (Specific Model)	11	0.878	85732	295.884766722878	5388080	0.6	5337	150	246095	None
GCA_901456055.1_GCA_901456055.1_PUATCC27989T_genomic	100.0	0.27	Neural Network (Specific Model)	11	0.873	956657	306.6300493511241	5756747	0.53	5471	19	1183472	None
GCA_902825995.1_GCA_902825995.1_RBC009_genomic	100.0	0.52	Gradient Boost (General Model)	11	0.922	30936	310.44841128168514	2823575	0.67	2801	140	103408	None
GCF_000012945.1_GCF_000012945.1_ASM1294v1_genomic	100.0	0.3	Neural Network (Specific Model)	11	0.865	3587082	324.6776870219111	8676277	0.66	7713	3	3694126	None
GCF_000015725.1_GCF_000015725.1_ASM1572v1_genomic	100.0	0.37	Neural Network (Specific Model)	11	0.913	4044195	314.22098957177724	4643639	0.69	4507	2	4044195	None
GCF_000018545.1_GCF_000018545.1_ASM1854v1_genomic	100.0	1.12	Neural Network (Specific Model)	11	0.86	3925702	308.6527366287229	6891900	0.62	6413	3	3925702	None
GCF_000021305.1_GCF_000021305.1_ASM2130v1_genomic	100.0	0.49	Neural Network (Specific Model)	11	0.834	5387334	278.59173351935823	5736823	0.35	5734	3	5387334	None
GCF_000092925.1_GCF_000092925.1_ASM9292v1_genomic	99.99	0.53	Neural Network (Specific Model)	11	0.889	4765023	315.4921909861669	4765023	0.68	4482	1	4765023	None
GCF_000146325.1_GCF_000146325.1_ASM14632v1_genomic	99.98	0.35	Neural Network (Specific Model)	11	0.866	1937622	309.61487603305784	1942827	0.42	1815	4	1937622	None
GCF_000176035.2_GCF_000176035.2_ASM17603v2_genomic	100.0	0.32	Neural Network (Specific Model)	11	0.87	6884444	301.26495855312737	6884444	0.63	6635	1	6884444	None
