Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
GCF_013359935.1	100.0	1.23	Neural Network (Specific Model)	11	0.854	266074	307.4180470793374	7424532	0.46	6882	206	923084	None
GCF_013373935.1	99.98	2.01	Neural Network (Specific Model)	11	0.898	59586	309.89175977653633	5923253	0.64	5728	658	237550	None
GCF_013520865.1	100.0	1.68	Neural Network (Specific Model)	11	0.867	4703417	304.05540275049117	5347712	0.64	5090	8	4703417	None
GCF_013520985.1	100.0	0.09	Neural Network (Specific Model)	11	0.867	294534	299.7545428733674	7290551	0.62	7044	72	884971	None
GCF_013870515.1	99.96	0.17	Neural Network (Specific Model)	11	0.87	20451	309.07273017902816	6657676	0.7	6256	497	122056	None
GCF_014109725.1	100.0	0.05	Neural Network (Specific Model)	11	0.882	5199175	332.99282296650716	5199175	0.63	4598	1	5199175	None
GCF_014126615.1	99.91	0.17	Neural Network (Specific Model)	11	0.89	3661327	306.84690953745394	5043386	0.63	4886	2	3661327	None
GCF_014138265.1	100.0	0.12	Neural Network (Specific Model)	11	0.902	474029	345.2754145638068	4770069	0.7	4161	13	1391394	None
GCF_014171575.1	93.36	2.01	Neural Network (Specific Model)	11	0.89	4082358	269.469338056232	4082358	0.68	4517	1	4082358	None
GCF_014172375.1	96.48	0.03	Neural Network (Specific Model)	11	0.895	2105539	346.7884340108789	4057176	0.35	3493	3	2105539	None
GCF_014191375.1	99.97	1.04	Neural Network (Specific Model)	11	0.884	394106	311.82002872973527	5146974	0.62	4873	22	1175330	None
GCF_014193695.1	99.66	0.01	Neural Network (Specific Model)	11	0.886	938741	304.52744050509955	6364227	0.6	6177	17	1880493	None
GCF_014204495.1	100.0	0.2	Neural Network (Specific Model)	11	0.908	1467692	333.32631345599646	4957855	0.67	4511	8	1612604	None
GCF_014204745.1	100.0	0.0	Neural Network (Specific Model)	11	0.881	8218552	330.35229288066887	8858480	0.71	7894	2	8218552	None
GCF_014207355.1	100.0	0.33	Neural Network (Specific Model)	11	0.862	1021540	300.1836056093682	7212754	0.62	6917	39	1934572	None
GCF_014268505.1	100.0	0.05	Neural Network (Specific Model)	11	0.887	317936	330.70775623268696	5645852	0.6	5054	66	909438	None
GCF_014268885.1	99.99	0.25	Neural Network (Specific Model)	11	0.89	139000	336.86826962597615	5517594	0.64	4866	151	300728	None
GCF_014303735.1	99.98	0.03	Neural Network (Specific Model)	11	0.931	4693528	335.127268550425	4693528	0.64	4353	1	4693528	None
GCF_014489075.1	100.0	1.33	Neural Network (Specific Model)	11	0.906	574827	325.71655980543886	4870779	0.66	4523	34	1518177	None
GCF_014490665.1	99.81	2.47	Neural Network (Specific Model)	11	0.9	5197460	323.3673427152318	5197460	0.64	4832	1	5197460	None
GCF_014621695.1	100.0	0.62	Neural Network (Specific Model)	11	0.888	7867709	329.62102461743183	8354710	0.72	7515	3	7867709	None
GCF_900090105.1	100.0	0.01	Neural Network (Specific Model)	11	0.909	380190	332.77971682581494	6662588	0.74	6074	37	664912	None
GCF_900091845.1	100.0	0.15	Neural Network (Specific Model)	11	0.875	38736	330.9514108566367	8956613	0.73	7903	400	171068	None
GCF_900099775.1	100.0	0.0	Neural Network (Specific Model)	11	0.872	484887	300.78858545566123	6728492	0.6	6518	32	1526119	None
GCF_900102175.1	100.0	0.06	Neural Network (Specific Model)	11	0.929	965617	330.5004887585533	3269659	0.71	3069	8	1479920	None
GCF_900103585.1	100.0	0.18	Neural Network (Specific Model)	11	0.889	424316	336.6435886494559	10622898	0.71	9374	56	894534	None
GCF_900105515.1	99.99	0.45	Neural Network (Specific Model)	11	0.884	7224416	331.99654395191584	7489175	0.72	6655	3	7224416	None
GCF_900107155.1	100.0	1.78	Neural Network (Specific Model)	11	0.891	447140	329.59190825103536	6954378	0.6	6278	39	871456	None
GCF_900109465.1	98.42	0.95	Gradient Boost (General Model)	11	0.89	310322	325.09962168978564	9538627	0.72	8723	94	754832	None
GCF_900109515.1	100.0	0.03	Neural Network (Specific Model)	11	0.856	355088	319.7338991512731	6725843	0.46	6009	45	635818	None
GCF_900110205.1	99.97	0.0	Neural Network (Specific Model)	11	0.853	152901	282.0460913421126	7065782	0.6	7138	166	375657	None
GCF_900110955.1	99.98	0.25	Neural Network (Specific Model)	11	0.902	313534	318.2484804279115	8684108	0.71	8226	54	1046406	None
GCF_900156375.1	99.99	0.45	Neural Network (Specific Model)	11	0.848	308611	301.7779101429544	6263229	0.41	5876	72	617041	None
GCF_900176205.1	100.0	0.03	Neural Network (Specific Model)	11	0.853	7797098	321.1145999131819	7797098	0.65	6911	1	7797098	None
GCF_900218015.1	100.0	0.0	Neural Network (Specific Model)	11	0.87	194650	317.80341532831875	5383361	0.66	4919	69	322676	None
GCF_900469175.1	99.97	0.08	Neural Network (Specific Model)	11	0.879	433565	307.1596281121967	6640978	0.6	6346	38	1136497	None
GCF_900472175.1	99.97	0.14	Neural Network (Specific Model)	11	0.887	276234	315.19618157023183	5464587	0.6	5133	50	947903	None
GCF_900473795.1	100.0	0.51	Neural Network (Specific Model)	11	0.867	135374	304.90375741595255	6391403	0.61	6068	102	519854	None
GCF_900537115.1	99.99	0.28	Neural Network (Specific Model)	11	0.898	460141	324.90374596874227	4371930	0.65	4031	19	1046163	None
GCF_900624995.1	100.0	0.23	Neural Network (Specific Model)	11	0.886	65347	313.57235605672304	6205254	0.6	5853	271	374021	None
GCF_901827185.1	100.0	1.59	Neural Network (Specific Model)	11	0.916	5660820	314.6030201829534	7086410	0.67	6887	4	5660820	None
GCF_902374955.1	100.0	0.0	Gradient Boost (General Model)	11	0.811	74705	280.1729035166817	4588940	0.34	4436	120	439719	None
GCF_902506605.1	99.98	0.03	Neural Network (Specific Model)	11	0.905	3016405	313.2820336654071	3016405	0.64	2911	1	3016405	None
GCF_903645325.1	100.0	1.01	Neural Network (Specific Model)	11	0.916	316309	307.52823129251703	2954541	0.68	2940	24	675535	None
GCA_000421085.1	99.99	0.08	Neural Network (Specific Model)	11	0.869	306030	305.5761978361669	6813453	0.62	6470	73	841602	None
GCA_000717735.1	99.96	0.15	Neural Network (Specific Model)	11	0.885	111996	320.3628579074124	8103281	0.72	7474	190	304111	None
GCA_001464655.1	91.83	0.35	Gradient Boost (General Model)	11	0.875	58372	296.1538028169014	5393897	0.63	5325	162	192697	None
GCA_002083435.1	97.1	2.34	Neural Network (Specific Model)	11	0.911	95430	314.8175994605529	3068379	0.67	2966	51	194595	None
GCA_003268905.1	100.0	0.75	Neural Network (Specific Model)	11	0.883	125181	318.3321091290661	4114188	0.63	3812	83	365903	None
GCA_004017535.1	100.0	0.78	Neural Network (Specific Model)	11	0.865	258007	302.92417061611377	6863758	0.63	6541	73	1098164	None
GCA_004962245.1	100.0	1.03	Neural Network (Specific Model)	11	0.869	190810	300.25663318842754	6902289	0.62	6671	122	385505	None
GCA_006438735.1	99.99	0.08	Neural Network (Specific Model)	11	0.896	509682	314.36039719626166	3595775	0.65	3424	9	1553311	None
GCA_013213745.1	97.71	0.31	Neural Network (Specific Model)	11	0.905	70737	298.7616652696284	3535589	0.65	3579	163	162448	None
GCA_013817365.1	94.9	2.45	Gradient Boost (General Model)	11	0.897	8688	280.65223274695535	4153832	0.67	4434	609	48746	None
GCA_013817375.1	89.9	2.51	Gradient Boost (General Model)	11	0.92	12781	279.49349064279903	2232215	0.64	2458	253	46058	None
GCA_014635065.1	99.98	0.27	Neural Network (Specific Model)	11	0.898	700653	324.33726018175696	3216396	0.62	2971	9	751676	None
GCA_014648775.1	100.0	0.0	Neural Network (Specific Model)	11	0.888	785131	336.85185786143114	7000866	0.72	6163	30	1606033	None
GCA_014649555.1	100.0	1.07	Neural Network (Specific Model)	11	0.884	434455	328.00350498786736	8246570	0.71	7418	58	1370152	None
GCA_014649735.1	100.0	0.04	Neural Network (Specific Model)	11	0.867	400468	316.25616813889735	7170078	0.73	6566	70	647323	None
GCA_014649835.1	100.0	0.0	Neural Network (Specific Model)	11	0.882	466535	333.6438335809807	7626409	0.72	6730	55	1182713	None
GCA_900472625.1	99.93	1.72	Neural Network (Specific Model)	11	0.869	125809	290.3279883381924	6862074	0.6	6860	145	381460	None
GCA_903884945.1	99.98	2.34	Neural Network (Specific Model)	11	0.905	34870	317.43931291524876	6483230	0.66	6171	323	163161	None
GCF_000009265.1	100.0	1.98	Neural Network (Specific Model)	11	0.87	5057142	305.97894307838607	7751309	0.61	7361	7	5057142	None
GCF_000009625.1	100.0	0.73	Neural Network (Specific Model)	11	0.866	7036071	297.69676020062354	7596297	0.63	7377	3	7036071	None
GCF_000152705.1	99.97	0.0	Neural Network (Specific Model)	11	0.923	4221782	324.1773032033772	4235068	0.68	4027	7	4221782	None
GCF_000176035.2	100.0	0.32	Neural Network (Specific Model)	11	0.87	6884444	301.26495855312737	6884444	0.63	6635	1	6884444	None
GCF_000238915.1	99.98	1.4	Neural Network (Specific Model)	11	0.891	121132	324.27436743674366	4954410	0.66	4545	125	378214	None
GCF_000241485.1	100.0	0.64	Neural Network (Specific Model)	11	0.859	3958115	311.06528122882315	4798322	0.66	4427	23	3958115	None
GCF_000262405.1	100.0	2.58	Neural Network (Specific Model)	11	0.848	1785913	286.6285550950407	7082538	0.63	6997	18	2401580	None
GCF_000281895.1	100.0	0.23	Neural Network (Specific Model)	11	0.88	6368168	331.1571403291453	6368168	0.61	5651	1	6368168	None
GCF_000282135.1	100.0	0.6	Neural Network (Specific Model)	11	0.879	82125	330.09981887703765	5594732	0.6	4969	125	339755	None
GCF_000282215.1	100.0	1.4	Neural Network (Specific Model)	11	0.879	57752	321.56141223272004	6609272	0.58	6033	210	185369	None
GCF_000282415.1	100.0	0.03	Neural Network (Specific Model)	11	0.881	62804	321.5425459496256	6424244	0.6	5876	181	226607	None
GCF_000282475.1	100.0	0.49	Neural Network (Specific Model)	11	0.887	57174	323.3379310344828	7287561	0.6	6670	235	204409	None
GCF_000284035.1	100.0	0.01	Neural Network (Specific Model)	11	0.889	6194645	328.87616320687187	6194645	0.68	5588	1	6194645	None
GCF_000293885.2	100.0	0.27	Neural Network (Specific Model)	11	0.881	6998154	324.40825977301387	6998154	0.59	6344	1	6998154	None
GCF_000308555.1	99.99	1.42	Neural Network (Specific Model)	11	0.887	34812	316.0165736512769	6311306	0.68	5913	328	144374	None
GCF_000332815.1	90.81	1.91	Neural Network (Specific Model)	11	0.878	63637	278.4235167206041	4389620	0.66	4635	142	142953	None
GCF_000349565.1	99.94	0.23	Neural Network (Specific Model)	11	0.894	233227	315.4416880524665	3705324	0.71	3507	37	630288	None
GCF_000378985.1	99.99	1.16	Neural Network (Specific Model)	11	0.865	6127971	310.6988082340195	6951533	0.62	6461	3	6127971	None
GCF_000379605.1	100.0	4.7	Neural Network (Specific Model)	11	0.86	311841	295.98547874754195	6810126	0.61	6611	190	709858	None
GCF_000384155.1	99.99	0.22	Neural Network (Specific Model)	11	0.909	2968340	324.0194384449244	2968340	0.5	2778	1	2968340	None
GCF_000429085.1	100.0	0.0	Neural Network (Specific Model)	11	0.877	326335	320.76650139448407	7070406	0.7	6454	49	585454	None
GCF_000452705.1	100.0	0.64	Neural Network (Specific Model)	11	0.884	5758024	333.41099883404587	5811653	0.59	5146	2	5758024	None
GCF_000507185.2	100.0	0.44	Neural Network (Specific Model)	11	0.884	6013067	344.5944560470856	6150048	0.59	5267	2	6013067	None
GCF_000512205.2	100.0	2.19	Neural Network (Specific Model)	11	0.903	6205897	322.9391276041667	6580298	0.67	6144	2	6205897	None
GCF_000523515.1	99.98	2.07	Neural Network (Specific Model)	11	0.908	344199	340.9110066179032	6459990	0.39	5742	34	808927	None
GCF_000696095.1	100.0	1.35	Neural Network (Specific Model)	11	0.884	475718	315.1044097590544	7044473	0.6	6599	53	814457	None
GCF_000716605.1	100.0	0.0	Neural Network (Specific Model)	11	0.896	208591	333.08661577608143	10943254	0.7	9825	242	704415	None
GCF_000718025.1	100.0	2.13	Neural Network (Specific Model)	11	0.868	241189	338.4789842381786	9343474	0.74	7994	138	691083	None
GCF_000718095.1	99.99	0.04	Neural Network (Specific Model)	11	0.882	275119	340.3431496283831	8243500	0.7	7131	117	614009	None
GCF_000719555.1	99.99	0.07	Neural Network (Specific Model)	11	0.888	102805	322.74304508702204	7945813	0.73	7297	187	376461	None
GCF_000720765.1	100.0	0.06	Neural Network (Specific Model)	11	0.879	508937	323.14212205413196	10697161	0.7	9717	163	1006568	None
GCF_000725885.1	99.99	0.03	Neural Network (Specific Model)	11	0.867	245715	341.0962162162162	7633340	0.73	6475	104	419461	None
GCF_000730605.1	100.0	1.4	Neural Network (Specific Model)	11	0.895	110013	316.42847537401246	6299985	0.62	5949	132	348672	None
GCF_000787835.1	100.0	1.21	Neural Network (Specific Model)	11	0.868	144573	319.38655778894474	8771919	0.72	7960	107	432548	None
GCF_000956475.1	100.0	0.1	Neural Network (Specific Model)	11	0.929	545806	333.5972259994561	3953585	0.69	3677	10	1234863	None
GCF_000956525.1	100.0	0.06	Neural Network (Specific Model)	11	0.922	408688	324.9376212919324	3807768	0.68	3607	26	1152502	None
GCF_000956595.1	100.0	0.34	Neural Network (Specific Model)	11	0.839	125550	272.59113488727553	5095483	0.38	5234	72	306217	None
GCF_000971055.1	99.96	1.45	Neural Network (Specific Model)	11	0.894	59796	292.39378566899177	4631488	0.64	4731	168	189922	None
GCF_000974765.1	100.0	0.63	Neural Network (Specific Model)	11	0.91	124059	312.70227054685	3217375	0.66	3127	53	230878	None
GCF_001006805.1	100.0	3.02	Gradient Boost (General Model)	11	0.812	423941	274.3692443269443	9172134	0.63	9078	50	1117146	None
GCF_001043025.1	99.99	0.61	Neural Network (Specific Model)	11	0.89	336668	332.9589014028848	5676287	0.58	5061	37	623802	None
GCF_001049495.1	100.0	0.09	Neural Network (Specific Model)	11	0.923	326731	321.369904995403	3400308	0.69	3263	30	1103902	None
GCF_001050155.1	99.57	0.25	Neural Network (Specific Model)	11	0.891	245950	309.94835298901995	5125657	0.64	4918	60	504255	None
GCF_001187535.1	100.0	0.0	Neural Network (Specific Model)	11	0.864	130817	257.03498190591074	7383497	0.61	8290	1891	413625	None
GCF_001267885.1	100.0	0.39	Neural Network (Specific Model)	11	0.87	8303940	329.3649250708789	8393598	0.72	7407	2	8303940	None
GCF_001269775.1	99.98	0.14	Neural Network (Specific Model)	11	0.898	577367	349.52515600624025	5981037	0.61	5128	30	1020403	None
GCF_001269885.1	100.0	0.57	Neural Network (Specific Model)	11	0.868	281474	330.61322609472745	6385813	0.61	5595	44	1140939	None
GCF_001269925.1	100.0	0.73	Neural Network (Specific Model)	11	0.901	206625	338.0897393599472	6815860	0.61	6062	73	611679	None
GCF_001273845.1	100.0	0.18	Gradient Boost (General Model)	11	0.915	200785	331.04221802142405	3438787	0.67	3174	125	875762	None
GCF_001279005.1	99.99	0.16	Neural Network (Specific Model)	11	0.87	158158	323.02230818826564	8622162	0.72	7755	288	341943	None
GCF_001293775.1	100.0	0.72	Neural Network (Specific Model)	11	0.855	206961	314.3972118959108	5923202	0.59	5380	102	782307	None
GCF_001375595.1	100.0	0.16	Gradient Boost (General Model)	11	0.915	2879815	314.68285891089107	3328570	0.67	3232	6	2879815	None
GCF_001418335.1	99.95	0.05	Neural Network (Specific Model)	11	0.873	29280	324.72954764196345	9255252	0.7	8312	561	151890	None
GCF_001419705.1	93.79	0.18	Neural Network (Specific Model)	11	0.855	12922	315.46448736998514	7433599	0.72	6730	860	53025	None
GCF_001424875.1	99.55	0.17	Neural Network (Specific Model)	11	0.876	232323	321.4705328310011	8168043	0.71	7432	73	764347	None
GCF_001424905.1	99.68	1.06	Neural Network (Specific Model)	11	0.921	2957399	331.07075173720784	3406696	0.66	3166	2	2957399	None
GCF_001425865.1	100.0	1.2	Gradient Boost (General Model)	11	0.924	1428759	332.852207686018	5274600	0.69	4892	11	2128353	None
GCF_001426665.1	100.0	0.69	Neural Network (Specific Model)	11	0.877	522839	308.0908787727197	6310811	0.59	5997	32	1533467	None
GCF_001428825.1	100.0	0.0	Neural Network (Specific Model)	11	0.928	635822	329.7423897287223	5134593	0.71	4829	16	880063	None
GCF_001439805.1	100.0	0.23	Neural Network (Specific Model)	11	0.889	288356	333.9683659077171	5587907	0.61	4963	46	738396	None
GCF_001442755.1	99.99	0.63	Neural Network (Specific Model)	11	0.878	3742793	324.6522848034006	5210858	0.67	4705	9	3742793	None
GCF_001475935.1	99.23	0.42	Neural Network (Specific Model)	11	0.879	103973	311.7957627118644	5012346	0.65	4720	183	364662	None
GCF_001510645.1	100.0	3.8	Neural Network (Specific Model)	11	0.784	2931010	275.0215244865719	5321099	0.37	5064	21	2931010	None
GCF_001514265.1	100.0	0.18	Neural Network (Specific Model)	11	0.875	697917	328.51860920666013	9179735	0.71	8168	35	1251880	None
GCF_001542415.1	100.0	0.21	Neural Network (Specific Model)	11	0.842	173122	299.01658536585364	8722143	0.63	8200	137	392524	None
GCF_001553455.1	99.97	1.03	Neural Network (Specific Model)	11	0.856	28354	328.92379679144386	9464604	0.72	8228	680	169328	None
GCF_001557235.1	96.57	0.92	Gradient Boost (General Model)	11	0.904	43497	302.1409334071205	5423350	0.69	5421	303	199742	None
GCF_001591625.1	100.0	3.45	Neural Network (Specific Model)	11	0.829	32252	270.5902839396628	4410645	0.35	4508	239	134179	None
GCF_001598235.1	100.0	0.96	Neural Network (Specific Model)	11	0.891	188448	312.7048340843916	5134650	0.63	4882	79	537680	None
GCF_001619955.1	99.95	0.12	Neural Network (Specific Model)	11	0.903	155466	323.5475253093363	3812840	0.67	3556	63	572285	None
GCF_001647715.1	100.0	0.27	Neural Network (Specific Model)	11	0.883	6441449	320.988136431043	6607040	0.6	6069	3	6441449	None
GCF_001700515.1	99.89	0.88	Neural Network (Specific Model)	11	0.864	21630	322.8325174306483	7542112	0.71	6741	732	101536	None
GCF_001884035.1	100.0	0.0	Neural Network (Specific Model)	11	0.85	207933	277.9510135135135	5217784	0.35	5328	78	821335	None
GCF_001905365.1	99.99	1.2	Neural Network (Specific Model)	11	0.887	388614	341.474892954457	8892300	0.71	7707	33	1253872	None
GCF_001905665.1	100.0	0.02	Neural Network (Specific Model)	11	0.881	613982	330.0626274395572	7705652	0.72	6866	18	1210868	None
GCF_001905735.1	100.0	0.42	Neural Network (Specific Model)	11	0.902	871532	344.771582733813	7636948	0.72	6672	13	1910567	None
GCF_001905905.1	100.0	1.3	Neural Network (Specific Model)	11	0.861	625875	329.1414815965212	7369245	0.73	6439	44	1302851	None
GCF_001940455.1	98.1	0.34	Gradient Boost (General Model)	11	0.891	522999	348.35254396984925	7453713	0.74	6368	32	931456	None
GCF_001941845.1	100.0	0.26	Neural Network (Specific Model)	11	0.872	7585034	324.05854732208365	7585034	0.72	6815	1	7585034	None
GCF_002008165.1	100.0	1.06	Neural Network (Specific Model)	11	0.868	515701	298.54533951919024	7323210	0.61	7113	33	1494971	None
GCF_002082195.1	100.0	0.01	Neural Network (Specific Model)	11	0.865	8482298	326.68040549553155	8482298	0.71	7497	1	8482298	None
GCF_002127225.1	99.99	1.6	Neural Network (Specific Model)	11	0.917	750549	327.9865336658354	4293819	0.68	4010	9	1222374	None
GCF_002154275.1	99.23	0.5	Neural Network (Specific Model)	11	0.871	17428	309.9507938073168	10807181	0.71	10141	1258	96639	None
GCF_002154605.1	98.92	1.16	Neural Network (Specific Model)	11	0.886	17761	320.26016032811333	11617640	0.71	10728	1328	177374	None
GCF_002155685.1	100.0	0.67	Neural Network (Specific Model)	11	0.907	443561	319.59843290891286	4309205	0.66	4084	52	708173	None
GCF_002245215.1	100.0	0.03	Neural Network (Specific Model)	11	0.928	1924248	328.6093312597201	3408671	0.7	3215	3	1924248	None
